fromage,fromageLabel,type,typeLabel
http://www.wikidata.org/entity/Q131480,Camembert,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q1086855,camembert de Normandie,http://www.wikidata.org/entity/Q131480,Camembert
http://www.wikidata.org/entity/Q1086855,camembert de Normandie,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q1086855,camembert de Normandie,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1086855,camembert de Normandie,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q1086855,camembert de Normandie,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q688947,Cancoillotte,http://www.wikidata.org/entity/Q1570052,processed cheese
http://www.wikidata.org/entity/Q688947,Cancoillotte,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q688947,Cancoillotte,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q681539,Cantal,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q681539,Cantal,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q681539,Cantal,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q19361399,Cap Noir,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q19361399,Cap Noir,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19361399,Cap Noir,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q19361399,Cap Noir,http://www.wikidata.org/entity/Q19341731,pasteurized milk cheese
http://www.wikidata.org/entity/Q1213855,Caprice des Dieux,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q1213855,Caprice des Dieux,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1213855,Caprice des Dieux,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1213855,Caprice des Dieux,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q2940361,Carré,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2940381,Carré d'Aurillac,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q2940381,Carré d'Aurillac,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2940381,Carré d'Aurillac,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q2940383,Carré de Bonneville,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2940383,Carré de Bonneville,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2940383,Carré de Bonneville,http://www.wikidata.org/entity/Q3774485,washed-rind cheese
http://www.wikidata.org/entity/Q2726262,Carré de l'Est,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q2726262,Carré de l'Est,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2726262,Carré de l'Est,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2941782,Cathare,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2941782,Cathare,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q1058296,chabichou,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q1058296,chabichou,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1058296,chabichou,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q1058296,chabichou,http://www.wikidata.org/entity/Q3088326,natural-rind soft cheese
http://www.wikidata.org/entity/Q1058296,chabichou,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q2948480,Chambérat fermier,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2948480,Chambérat fermier,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q2948480,Chambérat fermier,http://www.wikidata.org/entity/Q3774485,washed-rind cheese
http://www.wikidata.org/entity/Q2948480,Chambérat fermier,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q1000176,chaource cheese,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q1000176,chaource cheese,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1000176,chaource cheese,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1000176,chaource cheese,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q1000176,chaource cheese,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q1000176,chaource cheese,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q1067646,charolais,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q1067646,charolais,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q1067646,charolais,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1067646,charolais,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q1067646,charolais,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q1067646,charolais,http://www.wikidata.org/entity/Q3088326,natural-rind soft cheese
http://www.wikidata.org/entity/Q1068392,Chaumes,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1068392,Chaumes,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1068392,Chaumes,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q1068392,Chaumes,http://www.wikidata.org/entity/Q3774485,washed-rind cheese
http://www.wikidata.org/entity/Q958233,Chavroux,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q958233,Chavroux,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q1071353,chevrotin,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q1071353,chevrotin,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q1071353,chevrotin,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q1071353,chevrotin,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1071353,chevrotin,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q20750789,chevru,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q20750789,chevru,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q980813,Chécy,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q980813,Chécy,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q16540460,Clon,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q16540460,Clon,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q16540460,Clon,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2119806,Coeur de Bray,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2119806,Coeur de Bray,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q249310,Comté cheese,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q249310,Comté cheese,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q249310,Comté cheese,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q249310,Comté cheese,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q249310,Comté cheese,http://www.wikidata.org/entity/Q3088330,pressed cooked cheese
http://www.wikidata.org/entity/Q2581860,Coucouron,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q2581860,Coucouron,http://www.wikidata.org/entity/Q1411808,sheep's-milk cheese
http://www.wikidata.org/entity/Q2581860,Coucouron,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2581860,Coucouron,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2581860,Coucouron,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q774297,Coulommiers cheese,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q774297,Coulommiers cheese,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q774297,Coulommiers cheese,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2165362,Couronne lochoise,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q2165362,Couronne lochoise,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q2165362,Couronne lochoise,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2165362,Couronne lochoise,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q177886,Coutances cheese,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q177886,Coutances cheese,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q177886,Coutances cheese,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q177886,Coutances cheese,http://www.wikidata.org/entity/Q19341731,pasteurized milk cheese
http://www.wikidata.org/entity/Q249873,Crottin de Chavignol,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q249873,Crottin de Chavignol,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q249873,Crottin de Chavignol,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19360341,crémeux du Puy,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q19360341,crémeux du Puy,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19360341,crémeux du Puy,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q23211927,César Régalis,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q23024090,Cœur de massif,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q23024090,Cœur de massif,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q23024090,Cœur de massif,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2779050,Dauphin,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2779050,Dauphin,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2779050,Dauphin,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q2779050,Dauphin,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q2779050,Dauphin,http://www.wikidata.org/entity/Q3774485,washed-rind cheese
http://www.wikidata.org/entity/Q2779050,Dauphin,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q2186289,De Mussy,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2186289,De Mussy,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q3043331,Délice d'Argental,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q3043331,Délice d'Argental,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19361412,Délice de la Sicalait,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19361412,Délice de la Sicalait,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q19361412,Délice de la Sicalait,http://www.wikidata.org/entity/Q16637316,soft cheese
http://www.wikidata.org/entity/Q19361412,Délice de la Sicalait,http://www.wikidata.org/entity/Q19341731,pasteurized milk cheese
http://www.wikidata.org/entity/Q658846,Délice de Saint-Cyr,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q658846,Délice de Saint-Cyr,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q658846,Délice de Saint-Cyr,http://www.wikidata.org/entity/Q1411808,sheep's-milk cheese
http://www.wikidata.org/entity/Q658846,Délice de Saint-Cyr,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q658846,Délice de Saint-Cyr,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q658846,Délice de Saint-Cyr,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q658846,Délice de Saint-Cyr,http://www.wikidata.org/entity/Q3539512,triple cream
http://www.wikidata.org/entity/Q658846,Délice de Saint-Cyr,http://www.wikidata.org/entity/Q19341731,pasteurized milk cheese
http://www.wikidata.org/entity/Q3578798,Ecorce,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q3578798,Ecorce,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1239079,Emmental de Savoie,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1239079,Emmental de Savoie,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q1239079,Emmental de Savoie,http://www.wikidata.org/entity/Q3088330,pressed cooked cheese
http://www.wikidata.org/entity/Q1239079,Emmental de Savoie,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q390266,Emmental français est-central,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q390266,Emmental français est-central,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q390266,Emmental français est-central,http://www.wikidata.org/entity/Q3088330,pressed cooked cheese
http://www.wikidata.org/entity/Q2111440,Esbareich,http://www.wikidata.org/entity/Q1411808,sheep's-milk cheese
http://www.wikidata.org/entity/Q2111440,Esbareich,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q2111440,Esbareich,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q531501,Etorki,http://www.wikidata.org/entity/Q1411808,sheep's-milk cheese
http://www.wikidata.org/entity/Q531501,Etorki,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q531501,Etorki,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q531501,Etorki,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q3064619,Faisselle,http://www.wikidata.org/entity/Q259642,quark
http://www.wikidata.org/entity/Q3064619,Faisselle,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q3064619,Faisselle,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q3064619,Faisselle,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q3064619,Faisselle,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q3064619,Faisselle,http://www.wikidata.org/entity/Q3323634,fresh cheese
http://www.wikidata.org/entity/Q3064619,Faisselle,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q732339,Feuille de Dreux,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q732339,Feuille de Dreux,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q732339,Feuille de Dreux,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2193675,Fontainebleau,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2193675,Fontainebleau,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q20750784,Fougerus,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q20750784,Fougerus,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1245530,fourme d'Ambert,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q1245530,fourme d'Ambert,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1245530,fourme d'Ambert,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1245441,fourme de Montbrison,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q1245441,fourme de Montbrison,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1245441,fourme de Montbrison,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1245441,fourme de Montbrison,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q1245441,fourme de Montbrison,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q19360343,fourme de Pierre-sur-Haute,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q19360343,fourme de Pierre-sur-Haute,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19360343,fourme de Pierre-sur-Haute,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q3531223,fresh Tomme,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q3531223,fresh Tomme,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q3531223,fresh Tomme,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q3531223,fresh Tomme,http://www.wikidata.org/entity/Q3323634,fresh cheese
http://www.wikidata.org/entity/Q3531223,fresh Tomme,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q2180797,Frinault,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q2180797,Frinault,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2180797,Frinault,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2180797,Frinault,http://www.wikidata.org/entity/Q3088326,natural-rind soft cheese
http://www.wikidata.org/entity/Q15080546,fromage blanc,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q15080546,fromage blanc,http://www.wikidata.org/entity/Q3323634,fresh cheese
http://www.wikidata.org/entity/Q19376149,fromage de Monsieur,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q19376149,fromage de Monsieur,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19376149,fromage de Monsieur,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q3088314,Fromage des Plaines,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q3088314,Fromage des Plaines,http://www.wikidata.org/entity/Q3323634,fresh cheese
http://www.wikidata.org/entity/Q16637310,Fromage fort de la Croix-Rousse,http://www.wikidata.org/entity/Q1570052,processed cheese
http://www.wikidata.org/entity/Q16637310,Fromage fort de la Croix-Rousse,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q16637310,Fromage fort de la Croix-Rousse,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q3088340,Fromager d'Affinois,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1493849,Gaperon,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q1493849,Gaperon,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1493849,Gaperon,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2293535,gazimelle de Burzet,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q2293535,gazimelle de Burzet,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2220783,Gien,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q3111748,Gournay affiné,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q3111748,Gournay affiné,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q3111748,Gournay affiné,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2369972,Gournay frais,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2369972,Gournay frais,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2369972,Gournay frais,http://www.wikidata.org/entity/Q3323634,fresh cheese
http://www.wikidata.org/entity/Q2110778,Grand Condé,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2110778,Grand Condé,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q3118260,Gruyère français,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q3118260,Gruyère français,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q3118260,Gruyère français,http://www.wikidata.org/entity/Q3088330,pressed cooked cheese
http://www.wikidata.org/entity/Q3118260,Gruyère français,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q2470263,Jonchée d'Oléron,http://www.wikidata.org/entity/Q1411808,sheep's-milk cheese
http://www.wikidata.org/entity/Q2470263,Jonchée d'Oléron,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19838149,Joséphine,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19348479,Kidiboo,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19348479,Kidiboo,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q19348479,Kidiboo,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q19348479,Kidiboo,http://www.wikidata.org/entity/Q3323634,fresh cheese
http://www.wikidata.org/entity/Q19348479,Kidiboo,http://www.wikidata.org/entity/Q19341731,pasteurized milk cheese
http://www.wikidata.org/entity/Q1862845,L'Ami du Chambertin,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1862845,L'Ami du Chambertin,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1862845,L'Ami du Chambertin,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q1862845,L'Ami du Chambertin,http://www.wikidata.org/entity/Q3774485,washed-rind cheese
http://www.wikidata.org/entity/Q19361391,La Fournaise,http://www.wikidata.org/entity/Q1412674,pressed cheese
http://www.wikidata.org/entity/Q19361391,La Fournaise,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19361391,La Fournaise,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q19361391,La Fournaise,http://www.wikidata.org/entity/Q19341731,pasteurized milk cheese
http://www.wikidata.org/entity/Q19361401,La Petite Raclette,http://www.wikidata.org/entity/Q1412674,pressed cheese
http://www.wikidata.org/entity/Q19361401,La Petite Raclette,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19361401,La Petite Raclette,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q19361401,La Petite Raclette,http://www.wikidata.org/entity/Q19341731,pasteurized milk cheese
http://www.wikidata.org/entity/Q681326,laguiole cheese,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q681326,laguiole cheese,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q681326,laguiole cheese,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q681326,laguiole cheese,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q681326,laguiole cheese,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q681326,laguiole cheese,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q1240158,Langres cheese,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1240158,Langres cheese,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1240158,Langres cheese,http://www.wikidata.org/entity/Q3774485,washed-rind cheese
http://www.wikidata.org/entity/Q2551106,Le Bergues,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2551106,Le Bergues,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2551106,Le Bergues,http://www.wikidata.org/entity/Q3774485,washed-rind cheese
http://www.wikidata.org/entity/Q1449144,Le Bouca,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2451832,Le Creux,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2451832,Le Creux,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2451832,Le Creux,http://www.wikidata.org/entity/Q3774485,washed-rind cheese
http://www.wikidata.org/entity/Q1764958,Le Curé Nantais,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1764958,Le Curé Nantais,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1764958,Le Curé Nantais,http://www.wikidata.org/entity/Q3774485,washed-rind cheese
http://www.wikidata.org/entity/Q1764958,Le Curé Nantais,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q19361409,Le Gouverneur,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19361409,Le Gouverneur,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q19361409,Le Gouverneur,http://www.wikidata.org/entity/Q16637316,soft cheese
http://www.wikidata.org/entity/Q19361409,Le Gouverneur,http://www.wikidata.org/entity/Q19341731,pasteurized milk cheese
http://www.wikidata.org/entity/Q19361414,Le Mazarin,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q19361414,Le Mazarin,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q19361414,Le Mazarin,http://www.wikidata.org/entity/Q19341731,pasteurized milk cheese
